,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,sex_Male,native-country_US,income
80,,,,,,,,,,,,,,0
81,0.4794520547945205,0.17876146307966567,0.8,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
82,,,,,,,,,,,,,,0
83,,,,,,,,,,,,,,0
84,0.3698630136986301,0.22414088213704617,0.5406666666666662,0.14423184231842318,0.0,0.39795918367346933,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1
85,0.4931506849315069,0.22594182455356993,0.5333333333333333,0.0,0.0,0.346938775510204,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
86,,,,,,,,,,,,,,0
87,,,,,,,,,,,,,,0
88,,,,,,,,,,,,,,0
89,0.35616438356164376,0.2696556086637372,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
90,,,,,,,,,,,,,,0
91,,,,,,,,,,,,,,0
92,,,,,,,,,,,,,,0
93,,,,,,,,,,,,,,0
94,,,,,,,,,,,,,,0
95,,,,,,,,,,,,,,0
96,,,,,,,,,,,,,,0
97,,,,,,,,,,,,,,0
98,0.4246575342465753,0.10744089600606177,0.7333333333333334,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
99,,,,,,,,,,,,,,0
100,,,,,,,,,,,,,,0
101,,,,,,,,,,,,,,0
102,0.41095890410958896,0.09257128166617618,0.8666666666666667,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
103,,,,,,,,,,,,,,0
104,,,,,,,,,,,,,,0
105,0.2054794520547945,0.20659759220358362,0.5333333333333333,0.07688076880768807,0.0,0.39795918367346933,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0
106,,,,,,,,,,,,,,0
107,,,,,,,,,,,,,,0
108,,,,,,,,,,,,,,0
109,,,,,,,,,,,,,,0
110,,,,,,,,,,,,,,0
111,0.2876712328767123,0.035882864323817834,0.9333333333333333,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
112,0.5342465753424657,0.21873805488747494,0.5406666666666662,0.0015024150241502415,0.4331955922865014,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
113,0.1506849315068493,0.24733122930218557,0.6,0.042067620676206764,0.0,0.24775510204081644,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
114,,,,,,,,,,,,,,0
115,,,,,,,,,,,,,,0
116,,,,,,,,,,,,,,0
117,,,,,,,,,,,,,,0
118,,,,,,,,,,,,,,0
119,,,,,,,,,,,,,,0
120,,,,,,,,,,,,,,0
121,0.3150684931506849,0.07209723194744658,0.8,0.0,0.0,0.6020408163265305,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
122,,,,,,,,,,,,,,0
123,0.1643835616438356,0.17299330566295587,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
124,,,,,,,,,,,,,,0
125,,,,,,,,,,,,,,0
126,0.0410958904109589,0.06725593069551422,0.6,0.0,0.39462809917355374,0.2755102040816326,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
127,,,,,,,,,,,,,,0
128,,,,,,,,,,,,,,0
129,,,,,,,,,,,,,,0
130,0.1506849315068493,0.03878994530195553,0.7399999999999993,0.0,0.0,0.6020408163265305,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
131,,,,,,,,,,,,,,0
132,,,,,,,,,,,,,,0
133,0.27397260273972607,0.1636658852660314,0.8,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
134,0.3972602739726027,0.09059511607689523,0.7333333333333334,0.0,0.0,0.3571428571428571,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
135,0.2876712328767123,0.07688711636104091,0.8666666666666667,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
136,,,,,,,,,,,,,,0
137,0.136986301369863,0.10205024642872848,0.6666666666666666,0.0,0.0,0.346938775510204,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
138,,,,,,,,,,,,,,0
139,,,,,,,,,,,,,,0
140,,,,,,,,,,,,,,0
141,,,,,,,,,,,,,,0
142,,,,,,,,,,,,,,0
143,0.3835616438356165,0.12468515643234794,0.6666666666666666,0.0,0.3590449954086318,0.39795918367346933,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
144,,,,,,,,,,,,,,0
145,,,,,,,,,,,,,,0
146,,,,,,,,,,,,,,0
147,,,,,,,,,,,,,,0
148,,,,,,,,,,,,,,0
149,,,,,,,,,,,,,,0
150,,,,,,,,,,,,,,0
151,,,,,,,,,,,,,,0
152,0.2191780821917808,0.10196635579775593,0.8,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
153,,,,,,,,,,,,,,0
154,,,,,,,,,,,,,,0
155,,,,,,,,,,,,,,0
156,,,,,,,,,,,,,,0
157,,,,,,,,,,,,,,0
158,,,,,,,,,,,,,,0
159,,,,,,,,,,,,,,0
160,,,,,,,,,,,,,,0
161,,,,,,,,,,,,,,0
162,0.3698630136986301,0.044711676696332824,0.8666666666666667,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
163,,,,,,,,,,,,,,0
164,0.3835616438356165,0.12772686834244967,0.8666666666666667,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
165,,,,,,,,,,,,,,0
166,,,,,,,,,,,,,,0
167,,,,,,,,,,,,,,0
168,,,,,,,,,,,,,,0
169,,,,,,,,,,,,,,0
170,,,,,,,,,,,,,,0
171,,,,,,,,,,,,,,0
172,0.46575342465753417,0.05667826928216005,0.6,0.0,0.45385674931129477,0.39795918367346933,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
173,,,,,,,,,,,,,,0
174,,,,,,,,,,,,,,0
175,,,,,,,,,,,,,,0
176,,,,,,,,,,,,,,0
177,,,,,,,,,,,,,,0
178,,,,,,,,,,,,,,0
179,0.2191780821917808,0.016905991753009747,0.8,0.0,0.0,0.6530612244897959,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
180,,,,,,,,,,,,,,0
181,0.35616438356164376,0.06920638786562615,0.6,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
182,,,,,,,,,,,,,,0
183,,,,,,,,,,,,,,0
184,,,,,,,,,,,,,,0
185,,,,,,,,,,,,,,0
186,0.32876712328767127,0.08852085257236413,0.8,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
187,0.4931506849315069,0.08309231690362387,0.8,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
188,0.1917808219178082,0.05929376266393345,0.8666666666666667,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
189,0.5616438356164384,0.06581490614735659,1.0,0.0,0.0,0.07142857142857142,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
190,,,,,,,,,,,,,,0
191,,,,,,,,,,,,,,0
192,0.32876712328767127,0.34613341993011365,0.8,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
193,,,,,,,,,,,,,,0
194,,,,,,,,,,,,,,0
195,,,,,,,,,,,,,,0
196,,,,,,,,,,,,,,0
197,,,,,,,,,,,,,,0
198,,,,,,,,,,,,,,0
199,,,,,,,,,,,,,,0
200,0.1232876712328767,0.26048852761794583,0.8666666666666667,0.0,0.43067033976124885,0.39795918367346933,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
201,,,,,,,,,,,,,,0
202,0.46575342465753417,0.16713043301772867,0.8,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
203,0.3424657534246575,0.16408195573416143,0.6,0.0,0.3076216712580349,0.39795918367346933,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
204,,,,,,,,,,,,,,0
205,,,,,,,,,,,,,,0
206,,,,,,,,,,,,,,0
207,,,,,,,,,,,,,,0
208,,,,,,,,,,,,,,0
209,,,,,,,,,,,,,,0
210,,,,,,,,,,,,,,0
211,,,,,,,,,,,,,,0
212,,,,,,,,,,,,,,0
213,,,,,,,,,,,,,,0
214,,,,,,,,,,,,,,0
215,0.27397260273972607,0.4219076323560751,0.8,0.0,0.0,0.6020408163265305,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
216,0.4520547945205479,0.20366209665689072,0.7333333333333334,0.0,0.0,0.39795918367346933,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
217,0.2876712328767123,0.11523054701427154,0.8,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
218,0.3835616438356165,0.06572492668026507,0.8,0.0,0.0,0.5510204081632653,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
219,,,,,,,,,,,,,,0
220,,,,,,,,,,,,,,0
221,,,,,,,,,,,,,,0
222,1.0,0.026695487157629816,0.5333333333333333,0.0,0.5064279155188246,0.39795918367346933,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
223,,,,,,,,,,,,,,0
224,,,,,,,,,,,,,,0
225,,,,,,,,,,,,,,0
226,,,,,,,,,,,,,,0
227,,,,,,,,,,,,,,0
228,0.7945205479452053,0.20426286182062967,0.6706666666666661,0.0015024150241502415,0.00459366391184573,0.19387755102040813,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
229,,,,,,,,,,,,,,0
230,,,,,,,,,,,,,,0
231,,,,,,,,,,,,,,0
232,,,,,,,,,,,,,,0
233,,,,,,,,,,,,,,0
234,0.1506849315068493,0.043588624701055054,0.9333333333333333,0.0,0.0,0.5510204081632653,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
235,,,,,,,,,,,,,,0
236,0.3150684931506849,0.10705526971852664,0.6,0.0,0.0,0.37755102040816324,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
237,0.32876712328767127,0.1135588232309394,0.8,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
238,,,,,,,,,,,,,,0
239,,,,,,,,,,,,,,0
240,0.3150684931506849,0.22704931618987698,0.8,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
241,,,,,,,,,,,,,,0
242,,,,,,,,,,,,,,0
243,,,,,,,,,,,,,,0
244,,,,,,,,,,,,,,0
245,,,,,,,,,,,,,,0
246,,,,,,,,,,,,,,0
247,,,,,,,,,,,,,,0
248,,,,,,,,,,,,,,0
249,,,,,,,,,,,,,,0
250,,,,,,,,,,,,,,0
251,0.3424657534246575,0.25606667952087625,0.8,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
252,,,,,,,,,,,,,,0
253,,,,,,,,,,,,,,0
254,,,,,,,,,,,,,,0
255,,,,,,,,,,,,,,0
256,,,,,,,,,,,,,,0
257,,,,,,,,,,,,,,0
258,0.3835616438356165,0.11865179637578942,0.6666666666666666,0.0,0.0,0.44897959183673464,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
259,,,,,,,,,,,,,,0
260,0.2602739726027397,0.09319775524908414,0.8,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
261,,,,,,,,,,,,,,0
262,,,,,,,,,,,,,,0
263,0.5753424657534245,0.09047198627982261,0.6,0.04064040640406404,0.0,0.39795918367346933,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
264,,,,,,,,,,,,,,0
265,0.27397260273972607,0.16575841527891944,0.6013333333333328,0.0,0.0,0.7620408163265311,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
266,,,,,,,,,,,,,,0
267,,,,,,,,,,,,,,0
268,0.2191780821917808,0.11717288573622485,0.8,0.0,0.0,0.44897959183673464,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
269,,,,,,,,,,,,,,0
270,,,,,,,,,,,,,,0
271,,,,,,,,,,,,,,0
272,,,,,,,,,,,,,,0
273,0.136986301369863,0.1331587866979227,0.869999999999999,0.0,0.0,0.3506122448979594,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
274,,,,,,,,,,,,,,0
275,,,,,,,,,,,,,,0
276,0.3698630136986301,0.10732520811980123,0.6,0.07298072980729807,0.0,0.39795918367346933,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
277,0.2465753424657534,0.12034855204094404,0.6,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
278,,,,,,,,,,,,,,0
279,,,,,,,,,,,,,,0
280,,,,,,,,,,,,,,0
281,0.3424657534246575,0.05777831900765501,0.6,0.051780517805178054,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
282,,,,,,,,,,,,,,0
283,0.5890410958904109,0.10937917550393575,0.8,0.0,0.0,0.4183673469387755,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
284,,,,,,,,,,,,,,0
285,,,,,,,,,,,,,,0
286,,,,,,,,,,,,,,0
287,,,,,,,,,,,,,,0
288,0.1095890410958904,0.24335183662976154,0.8,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
289,,,,,,,,,,,,,,0
290,0.2602739726027397,0.12723434915415918,0.8,0.0,0.0,0.44897959183673464,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
291,,,,,,,,,,,,,,0
292,0.1643835616438356,0.1408104240874357,0.8,0.0,0.0,0.5612244897959183,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
293,,,,,,,,,,,,,,0
294,,,,,,,,,,,,,,0
295,,,,,,,,,,,,,,0
296,0.27397260273972607,0.030538219286050133,0.8,0.0,0.0,0.6020408163265305,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
297,,,,,,,,,,,,,,0
298,,,,,,,,,,,,,,0
299,,,,,,,,,,,,,,0
300,,,,,,,,,,,,,,0
301,,,,,,,,,,,,,,0
302,,,,,,,,,,,,,,0
303,0.5205479452054793,0.1531362580042825,0.5333333333333333,0.045072450724507246,0.0,0.39795918367346933,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
304,,,,,,,,,,,,,,0
305,,,,,,,,,,,,,,0
306,,,,,,,,,,,,,,0
307,0.3972602739726027,0.04789681452390375,0.7333333333333334,0.0,0.0,0.32653061224489793,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
308,,,,,,,,,,,,,,0
309,,,,,,,,,,,,,,0
310,,,,,,,,,,,,,,0
311,,,,,,,,,,,,,,0
312,,,,,,,,,,,,,,0
313,0.2602739726027397,0.13078955291029454,0.8,0.0015024150241502415,0.0,0.39795918367346933,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
314,,,,,,,,,,,,,,0
315,,,,,,,,,,,,,,0
316,,,,,,,,,,,,,,0
317,,,,,,,,,,,,,,0
318,,,,,,,,,,,,,,0
319,,,,,,,,,,,,,,0
320,,,,,,,,,,,,,,0
321,0.35616438356164376,0.02575645332061443,0.6,0.0,0.3409090909090909,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
322,,,,,,,,,,,,,,0
323,,,,,,,,,,,,,,0
324,,,,,,,,,,,,,,0
325,,,,,,,,,,,,,,0
326,,,,,,,,,,,,,,0
327,0.35616438356164376,0.11869374169127571,0.6,0.0,0.4331955922865014,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
328,,,,,,,,,,,,,,0
329,,,,,,,,,,,,,,0
330,,,,,,,,,,,,,,0
331,,,,,,,,,,,,,,0
332,,,,,,,,,,,,,,0
333,,,,,,,,,,,,,,0
334,,,,,,,,,,,,,,0
335,,,,,,,,,,,,,,0
336,,,,,,,,,,,,,,0
337,0.4383561643835617,0.03985481508542975,0.869999999999999,0.0015024150241502415,0.0,0.6077551020408166,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
338,,,,,,,,,,,,,,0
339,,,,,,,,,,,,,,0
340,,,,,,,,,,,,,,0
341,,,,,,,,,,,,,,0
342,0.2602739726027397,0.07238070109565223,0.5333333333333333,0.07298072980729807,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
343,,,,,,,,,,,,,,0
344,,,,,,,,,,,,,,0
345,,,,,,,,,,,,,,0
346,,,,,,,,,,,,,,0
347,,,,,,,,,,,,,,0
348,,,,,,,,,,,,,,0
349,,,,,,,,,,,,,,0
350,,,,,,,,,,,,,,0
351,,,,,,,,,,,,,,0
352,,,,,,,,,,,,,,0
353,,,,,,,,,,,,,,0
354,0.5753424657534245,0.2433741623621978,0.8,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
355,,,,,,,,,,,,,,0
356,,,,,,,,,,,,,,0
357,,,,,,,,,,,,,,0
358,,,,,,,,,,,,,,0
359,,,,,,,,,,,,,,0
360,,,,,,,,,,,,,,0
361,,,,,,,,,,,,,,0
362,0.35616438356164376,0.11387747232116581,0.8,0.0,0.0,0.44897959183673464,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
363,0.35616438356164376,0.10979524597206577,0.8,0.0,0.3590449954086318,0.44897959183673464,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
364,,,,,,,,,,,,,,0
365,,,,,,,,,,,,,,0
366,,,,,,,,,,,,,,0
367,,,,,,,,,,,,,,0
368,0.547945205479452,0.13541774489806274,0.8,0.0,0.0,0.44897959183673464,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
369,,,,,,,,,,,,,,0
370,,,,,,,,,,,,,,0
371,,,,,,,,,,,,,,0
372,,,,,,,,,,,,,,0
373,,,,,,,,,,,,,,0
374,,,,,,,,,,,,,,0
375,,,,,,,,,,,,,,0
376,,,,,,,,,,,,,,0
377,,,,,,,,,,,,,,0
378,0.3972602739726027,0.04643008155657712,0.8666666666666667,0.0,0.0,0.2959183673469387,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
379,,,,,,,,,,,,,,0
380,,,,,,,,,,,,,,0
381,,,,,,,,,,,,,,0
382,,,,,,,,,,,,,,0
383,0.3972602739726027,0.0652276717305487,0.6,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
384,0.2602739726027397,0.07105468789640859,0.6,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
385,,,,,,,,,,,,,,0
386,,,,,,,,,,,,,,0
387,0.3698630136986301,0.10130673188486687,0.6,0.0,0.5544077134986226,0.05102040816326531,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
388,,,,,,,,,,,,,,0
389,,,,,,,,,,,,,,0
390,,,,,,,,,,,,,,0
391,,,,,,,,,,,,,,0
392,,,,,,,,,,,,,,0
393,,,,,,,,,,,,,,0
394,,,,,,,,,,,,,,0
395,,,,,,,,,,,,,,0
396,,,,,,,,,,,,,,0
397,,,,,,,,,,,,,,0
398,0.1095890410958904,0.05046089106733914,0.8,0.0,0.0,0.5510204081632653,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
399,,,,,,,,,,,,,,0
400,,,,,,,,,,,,,,0
401,,,,,,,,,,,,,,0
402,0.4520547945205479,0.18677031218815857,0.8,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
403,0.2328767123287671,0.14572885059687507,0.6666666666666666,0.0,0.0,0.6428571428571428,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
404,,,,,,,,,,,,,,0
405,,,,,,,,,,,,,,0
406,,,,,,,,,,,,,,0
407,,,,,,,,,,,,,,0
408,0.1506849315068493,0.07500228331354461,0.6,0.0,0.4331955922865014,0.39795918367346933,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
409,,,,,,,,,,,,,,0
410,,,,,,,,,,,,,,0
411,,,,,,,,,,,,,,0
412,0.2191780821917808,0.07185841426411341,0.6,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
413,,,,,,,,,,,,,,0
414,,,,,,,,,,,,,,0
415,,,,,,,,,,,,,,0
416,,,,,,,,,,,,,,0
417,,,,,,,,,,,,,,0
418,,,,,,,,,,,,,,0
419,,,,,,,,,,,,,,0
420,,,,,,,,,,,,,,0
421,,,,,,,,,,,,,,0
422,0.2054794520547945,0.053932204192501935,0.8,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0
423,,,,,,,,,,,,,,0
424,,,,,,,,,,,,,,0
425,,,,,,,,,,,,,,0
426,0.2602739726027397,0.1643349807017722,0.8666666666666667,0.0,0.3232323232323232,0.39795918367346933,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
427,,,,,,,,,,,,,,0
428,,,,,,,,,,,,,,0
429,,,,,,,,,,,,,,0
430,,,,,,,,,,,,,,0
431,,,,,,,,,,,,,,0
432,0.3150684931506849,0.1297808357265842,0.8,0.021740217402174022,0.0,0.39795918367346933,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
433,0.1780821917808219,0.011756189471049274,0.7333333333333334,0.0,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
434,,,,,,,,,,,,,,0
435,,,,,,,,,,,,,,0
436,,,,,,,,,,,,,,0
437,,,,,,,,,,,,,,0
438,,,,,,,,,,,,,,0
439,0.3424657534246575,0.22181156405286465,0.6,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
440,,,,,,,,,,,,,,0
441,,,,,,,,,,,,,,0
442,,,,,,,,,,,,,,0
443,,,,,,,,,,,,,,0
444,,,,,,,,,,,,,,0
445,,,,,,,,,,,,,,0
446,,,,,,,,,,,,,,0
447,,,,,,,,,,,,,,0
448,,,,,,,,,,,,,,0
449,,,,,,,,,,,,,,0
450,,,,,,,,,,,,,,0
451,,,,,,,,,,,,,,0
452,,,,,,,,,,,,,,0
453,,,,,,,,,,,,,,0
454,,,,,,,,,,,,,,0
455,,,,,,,,,,,,,,0
456,,,,,,,,,,,,,,0
457,,,,,,,,,,,,,,0
458,,,,,,,,,,,,,,0
459,,,,,,,,,,,,,,0
460,,,,,,,,,,,,,,0
461,,,,,,,,,,,,,,0
462,0.2054794520547945,0.08139826738785548,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
463,,,,,,,,,,,,,,0
464,,,,,,,,,,,,,,0
465,0.27397260273972607,0.07741143280461939,0.5333333333333333,0.0,0.0,0.6020408163265305,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
466,,,,,,,,,,,,,,0
467,,,,,,,,,,,,,,0
468,,,,,,,,,,,,,,0
